µ0.128µ0.244µ0.054µ0.028µ0.1µ0.052µ0.01µ0.04µ0.096µ0.002µ0.01µ0.016µ0.004µ0.004µ0.104µ0.106µ0.056µ0.062µ0.026µ0.01µ0.004µ0.032µ0.006µ0.016µ0µ0.008µ0.212µ0.102µ0.032µ0.102µ0.026µ0.03µ0
µ0.128µ0.084µ0.028µ0.052µ0.044µ0.008µ0µ0.018µ0.058µ0.002µ0.006µ0µ0µ0µ0.006µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
µ0.128µ0.026µ0.01µ0.02µ0.092µ0.022µ0.056µ0.04µ0.118µ0.028µ0.008µ0µ0µ0µ0.042µ0.036µ0.084µ0.086µ0.036µ0.008µ0.018µ0.002µ0.008µ0.006µ0µ0.146µ0.058µ0.062µ0.042µ0.062µ0µ0.03µ0
µ0.278µ0.154µ0.138µ0.016µ0.156µ0.078µ0.018µ0.078µ0.116µ0.026µ0.014µ0.022µ0.006µ0.008µ0.088µ0.114µ0.1µ0.168µ0.312µ0.042µ0.01µ0.008µ0.014µ0.008µ0µ0.056µ0.05µ0.04µ0.018µ0.104µ0.008µ0.01µ0
µ0.38µ0.09µ0.038µ0µ0.052µ0.028µ0µ0.002µ0.048µ0.01µ0µ0µ0µ0µ0.006µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
0.01µ0.01µ0.014µ0.006µ0.006µ0.01µ0.002µ0.008µ0.006µ0µ0µ0.002µ0µ0µ0.022µ0µ0.002µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
µ0.348µ0.026µ0.034µ0.002µ0.012µ0.006µ0.006µ0.016µ0.036µ0.008µ0.004µ0.012µ0µ0µ0.078µ0µ0µ0.016µ0.038µ0µ0µ0µ0µ0µ0µ0µ0.012µ0µ0µ0µ0µ0µ0
µ0µ0.016µ0.014µ0.01µ0.008µ0.026µ0.002µ0.006µ0.016µ0µ0µ0µ0µ0µ0.014µ0.034µ0.016µ0.044µ0.134µ0.004µ0.006µ0µ0.002µ0µ0µ0.018µ0.024µ0.024µ0.004µ0.008µ0µ0.006µ0
µ0.21µ0.138µ0.118µ0.054µ0.084µ0.082µ0.012µ0.104µ0.148µ0.034µ0.01µ0.036µ0.008µ0.036µ0.198µ0.414µ0.762µ0.214µ0.184µ0.13µ0.154µ0.01µ0.032µ0.218µ0.01µ0.128µ0.258µ0.214µ0.14µ0.312µ0.114µ0.058µ0
µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0.002µ0µ0µ0µ0µ0
µ0.002µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0.002µ0µ0µ0µ0µ0µ0µ0µ0µ0.002µ0µ0µ0µ0µ0
µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
µ0µ0µ0.002µ0µ0µ0.002µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0.002µ0µ0µ0.002µ0µ0µ0µ0µ0µ0µ0µ0.002µ0µ0µ0µ0µ0.002µ0
µ0µ0µ0µ0µ0.002µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
µ0.006µ0µ0.004µ0µ0µ0.002µ0µ0.004µ0.002µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
µ0.126µ0.078µ0.06µ0.736µ0.696µ0.018µ0.004µ0.072µ0.742µ0.55µ0µ0.008µ0.002µ0µ0.036µ0.1µ0.024µ0.054µ0.016µ0.016µ0.008µ0.002µ0.006µ0.006µ0µ0.014µ0.036µ0.012µ0.012µ0.07µ0.004µ0.014µ0
µ0µ0µ0µ0.004µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0.002µ0.01µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0µ0
µ0.004µ0µ0µ0µ0.006µ0.022µ0µ0µ0.002µ0.002µ0µ0µ0µ0µ0.02µ0.038µ0.04µ0.072µ0.064µ0.02µ0.176µ0.012µ0µ0.006µ0µ0.028µ0.002µ0.002µ0µ0.01µ0µ0µ0
µ0.442µ0.022µ0.01µ0.018µ0.026µ0.016µ0.008µ0.026µ0.042µ0.006µ0.002µ0.024µ0µ0µ0.016µ0.714µ0.054µ0.062µ0.71µ0.014µ0.008µ0.002µ0.004µ0.002µ0µ0.012µ0.062µ0.018µ0.004µ0.024µ0.002µ0µ0
